,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,fromCurrency,toCurrency,lastMarket,coinMarketCapLink,algorithm,tradeable,Ticker,trailingPE
0,1,2,46.12,46.12,46.12,46.98,46.12,46.12,46.12,46.98,0.4,0.0085,2023-11-06 01:00:00,0.2299,4.75,1.199,16.537102,9997371,9997371,5466682,8815070,8815070,46.87,46.99,900,1200,35528314880,43.77,65.58,4.143727,46.9334,54.4664,0.4,0.008673027,USD,,,,,,False,LVS,53.793102
0,1,2,107.32,107.13,106.8,108.95,107.32,107.13,106.8,108.95,1.52,0.0139999995,2023-12-14 01:00:00,1.3585,1.5,0.763,14.353096,680603,680603,689520,588630,588630,106.56,108.85,800,800,14979903488,76.58,110.43,0.9884463,98.1816,92.52255,1.44,0.013417817,USD,,,,,,False,LDOS,102.77359
0,1,2,127.92,128.03,127.9401,131.67,127.92,128.03,127.9401,131.67,1.5,0.0114,2023-10-11 02:00:00,0.1113,0.94,1.483,9.253164,1755748,1755748,2048301,1366450,1366450,131.45,133.42,1000,800,37033324544,84.51,133.24,1.1074708,115.5176,114.0828,1.5,0.011726079,USD,,,,,,False,LEN,9.768374
0,1,2,412.495,412.45,409.97,415.05,412.495,412.45,409.97,415.05,5.1,0.0124,2023-12-01 01:00:00,0.4132,1.54,0.894,26.68179,1823780,1823780,1441480,1624120,1624120,411.71,420.0,900,800,199629209600,302.17,416.19,6.151712,386.427,371.63135,4.995,0.012109238,USD,,,,,,False,LIN,34.02479
0,1,2,84.22,84.19,83.79,84.91,84.22,84.19,83.79,84.91,,,,0.0,,1.314,37.114536,1741036,1741036,1939215,1686280,1686280,84.13,84.86,1200,900,19404879872,64.25,101.74,0.91528696,84.103,81.1033,0.0,0.0,USD,,,,,,False,LYV,56.166668
0,1,2,44.53,44.69,44.54,45.525,44.53,44.69,44.54,45.525,1.2,0.026400002,2023-11-15 01:00:00,0.3081,,1.339,10.961446,1311991,1311991,1658495,1516860,1516860,45.2,45.84,800,900,12173033472,41.49,59.38,0.9107462,46.9924,53.0455,1.1,0.024702448,USD,,,,,,False,LKQ,12.742297
0,1,2,447.77,448.4,448.15,450.66,447.77,448.4,448.15,450.66,12.6,0.027999999,2023-11-30 01:00:00,0.43919998,2.61,0.6,18.276129,853841,853841,1369874,1048460,1048460,448.66,449.28,800,900,111498174464,393.77,508.1,1.647237,437.1214,454.2731,12.0,0.026799474,USD,,,,,,False,LMT,16.449854
0,1,2,198.83,199.2,198.52,204.36,198.83,199.2,198.52,204.36,4.4,0.0216,2024-01-23 01:00:00,0.3298,1.68,1.059,15.758887,2927406,2927406,2773257,2970470,2970470,203.75,204.51,800,1100,117277048832,181.85,237.21,1.2999008,197.9034,209.29555,4.3,0.021626515,USD,,,,,,False,LOW,15.650039
0,1,2,95.1,95.07,94.67,96.39,95.1,95.07,94.67,96.39,5.0,0.052399997,2023-11-24 01:00:00,0.6981,5.11,1.203,9.979102,1576728,1576728,1882288,1960420,1960420,95.11,96.19,800,800,30976569344,79.2,102.05,0.74851555,93.2524,93.3017,4.88,0.051314406,USD,,,,,,False,LYB,13.662375
0,1,2,25.43,25.35,25.25,25.93,25.43,25.35,25.25,25.93,0.44,0.0173,2023-11-14 01:00:00,0.1418,1.58,2.312,6.8021393,6704745,6704745,10390433,8771030,8771030,25.4,25.48,4000,2900,14888683520,20.57,30.66,2.3068924,26.4156,24.992,0.41,0.01612269,USD,,,,,,False,MRO,9.250909
0,1,2,149.19,148.78,148.44,153.77,149.19,148.78,148.44,153.77,3.3,0.0218,2023-11-15 01:00:00,0.113199994,3.71,1.56,9.656887,3072151,3072151,3185593,2812960,2812960,151.39,151.41,800,3100,57493716992,104.32,159.65,0.3764427,149.0324,132.39474,3.075,0.020611301,USD,,,,,,False,MPC,5.711807
0,1,2,202.7,202.75,202.75,209.49,202.7,202.75,202.75,209.49,2.08,0.0099,2023-11-21 01:00:00,0.19510001,1.29,1.58,21.642193,1473583,1473583,1668576,1269530,1269530,206.52,209.68,900,1000,61463654400,145.37,210.98,10.033244,196.2366,185.35435,1.84,0.009077455,USD,,,,,,False,MAR,22.169493
0,1,2,199.42,198.93,196.88,199.19,199.42,198.93,196.88,199.19,2.84,0.014400001,2023-10-05 02:00:00,0.3746,1.5,0.958,22.741934,1461202,1461202,1521879,1421390,1421390,188.29,197.66,800,800,97332412416,151.86,201.96,4.383553,193.6498,182.996,2.6,0.013037809,USD,,,,,,False,MMC,28.402878
0,1,2,464.59,465.53,464.895,470.54,464.59,465.53,464.895,470.54,2.96,0.0063,2023-11-30 01:00:00,0.1537,0.77,0.909,22.555504,397753,397753,387663,335680,335680,462.5,748.03,2200,900,28885596160,317.94,472.09,4.647498,433.1888,411.6315,2.72,0.005854625,USD,,,,,,False,MLM,26.389048
0,1,2,60.55,60.54,60.4542,62.21,60.55,60.54,60.4542,62.21,1.14,0.0183,2023-11-09 01:00:00,0.3093,1.48,1.204,15.696969,1366437,1366437,1804717,1466000,1466000,61.97,64.1,800,900,13954981888,45.74,63.86,1.7426301,54.4954,54.3016,1.14,0.018827416,USD,,,,,,False,MAS,16.93733
0,1,2,413.83,412.89,411.57,416.6,413.83,412.89,411.57,416.6,2.28,0.0055,2023-10-05 02:00:00,0.1918,0.51,1.077,31.703136,2132850,2132850,2498028,2355990,2355990,414.38,415.35,900,800,388576837632,336.43,418.6,15.946848,394.6278,384.52936,2.28,0.005509509,USD,,,,,,False,MA,36.094078
0,1,2,32.38,32.32,31.9,33.43,32.38,32.32,31.9,33.43,,,2015-11-10 01:00:00,0.0,1.52,1.625,15.3917055,4373680,4373680,5228092,4859770,4859770,33.34,33.35,800,900,9078520832,27.85,54.6,2.7641094,34.469,38.835175,0.0,0.0,USD,,,,,,False,MTCH,18.870058
0,1,2,64.83,64.91,64.585,66.0,64.83,64.91,64.585,66.0,1.68,0.0255,2023-12-28 01:00:00,0.64169997,1.58,0.686,22.75517,1607237,1607237,2135215,1587120,1587120,65.78,65.94,800,1800,17696800768,59.13,94.39,2.679263,65.7168,79.4129,1.54,0.023754433,USD,,,,,,False,MKC,27.49583
0,1,2,281.84,283.25,283.0,286.86,281.84,283.25,283.0,286.86,6.68,0.0234,2023-11-30 01:00:00,0.5362,2.24,0.699,24.909409,4738107,4738107,3067146,3088270,3088270,285.96,287.7,800,900,207418802176,245.73,299.35,8.292109,264.616,279.67615,6.08,0.021572523,USD,,,,,,False,MCD,25.194712
0,1,2,470.56,472.46,464.32,476.3493,470.56,472.46,464.32,476.3493,2.48,0.0053,2023-11-30 01:00:00,0.088599995,0.86,0.555,15.08604,799048,799048,772228,839600,839600,458.0,472.5,800,1100,61827256320,331.75,476.35,0.21239327,453.1626,405.92307,2.24,0.004760286,USD,,,,,,False,MCK,18.380142
0,1,2,79.27,79.09,78.76,80.08,79.27,79.09,78.76,80.08,2.76,0.0345,2023-09-21 02:00:00,0.8896,2.43,0.722,14.704043,5082582,5082582,6787695,6279930,6279930,79.99,80.02,1300,800,106358702080,68.84,92.02,3.3280776,74.6446,81.8629,2.74,0.03456541,USD,,,,,,False,MDT,25.97078
0,1,2,102.48,102.85,102.66,103.6761,102.48,102.85,102.66,103.6761,3.08,0.0298,2023-12-14 01:00:00,1.6222,2.9,0.375,13.213283,6717472,6717472,7134679,9305030,9305030,103.42,103.69,1000,800,262169722880,99.14,119.65,4.4199567,103.03,108.3784,2.88,0.028103044,USD,,,,,,False,MRK,57.47778
0,1,2,327.15,325.48,320.76,326.86,327.15,325.48,320.76,326.86,,,,0.0,,1.206,20.35213,14086669,14086669,19836665,14241030,14241030,324.76,324.88,1400,800,834741993472,112.46,342.92,6.5750494,317.258,270.8965,0.0,0.0,USD,,,,,,False,META,28.64374
0,1,2,1091.93,1089.69,1074.16,1104.47,1091.93,1089.69,1074.16,1104.47,,,,0.0,,1.168,28.032232,99055,99055,182996,247580,247580,440.08,1101.99,800,800,23949105152,928.5,1615.97,6.1235213,1052.3966,1279.7177,0.0,0.0,USD,,,,,,False,MTD,28.16807
0,1,2,39.44,39.32,39.26,40.88,39.44,39.32,39.26,40.88,0.01,0.0002,2022-12-08 01:00:00,0.0008,0.84,2.175,16.737705,5285709,5285709,4958782,3954460,3954460,40.71,40.87,800,800,13950249984,32.43,51.35,0.90976256,37.4654,42.0953,0.003,7.606491e-05,USD,,,,,,False,MGM,13.704698
0,1,2,83.44,83.11,82.845,84.8,83.44,83.11,82.845,84.8,1.59,0.0188,2023-11-21 01:00:00,0.3243,1.46,1.598,17.455671,3710789,3710789,4616874,3927360,3927360,84.66,85.08,1000,800,45804871680,67.69,94.3,5.120838,78.0298,80.6508,1.479,0.017725311,USD,,,,,,False,MCHP,18.56579
0,1,2,76.12,76.01,75.09,76.535,76.12,76.01,75.09,76.535,0.46,0.0061000003,2023-10-06 02:00:00,0.3156,0.33,1.304,14.801169,12414042,12414042,13177649,12609570,12609570,75.93,76.01,900,1100,83806224384,48.43,79.02,5.392936,71.167,65.76005,0.46,0.0060430896,USD,,,,,,False,MU,
0,1,2,378.91,376.76,371.31,378.16,378.91,376.76,371.31,378.16,3.0,0.008,2024-02-14 01:00:00,0.2636,1.01,0.885,31.497898,32908681,32908681,24437415,28973760,28973760,374.03,374.4,1000,3000,2783455739904,219.35,384.3,12.750015,344.7084,318.79395,2.79,0.007363226,USD,,,,,,False,MSFT,36.219536
0,1,2,124.48,124.69,124.17,128.04,124.48,124.69,124.17,128.04,5.6,0.0442,2023-10-12 02:00:00,1.09,3.02,0.801,28.62077,978592,978592,814496,942750,942750,126.77,130.45,900,900,15193879552,115.56,176.36,7.1192856,125.7092,143.40155,5.45,0.04378213,USD,,,,,,False,MAA,25.358
0,1,2,88.31,88.3,88.29,92.17,88.31,88.3,88.29,92.17,,,,0.0,,1.27,9.012745,893579,893579,849042,1094430,1094430,91.51,92.55,800,1800,5854304768,76.02,130.63,0.5239449,82.9056,95.8611,0.0,0.0,USD,,,,,,False,MHK,
0,1,2,365.56,364.87,360.42,368.86,365.56,364.87,360.42,368.86,,,,0.0,,0.57,15.351672,327747,327747,366414,320820,320820,355.2,362.06,800,800,21148909568,256.19,372.0,0.65067565,346.0924,307.16,0.0,0.0,USD,,,,,,False,MOH,22.630068
0,1,2,61.54,61.61,61.415,62.25,61.54,61.61,61.415,62.25,1.64,0.026500002,2023-11-30 01:00:00,1.3761001,2.65,0.939,11.301095,1353886,1353886,1548238,1326850,1326850,44.84,62.02,800,800,13363564544,48.49,70.9,1.157941,59.7312,60.78515,1.61,0.026161846,USD,,,,,,False,TAP,52.931625
0,1,2,71.06,70.87,70.24,71.055,71.06,70.87,70.24,71.055,1.7,0.024,2023-09-28 02:00:00,0.4731,2.11,0.667,22.062305,5261258,5261258,6830285,5556530,5556530,70.82,71.0,1000,1200,96378937344,60.75,78.59,2.7227995,67.6108,70.7424,1.58,0.022234732,USD,,,,,,False,MDLZ,21.203594
0,1,2,364.96,364.0,361.705,371.19,364.96,364.0,361.705,371.19,3.08,0.0083,2023-11-22 01:00:00,0.3662,0.86,1.284,33.278027,937443,937443,762322,1015630,1015630,370.61,378.75,800,900,67904749568,272.7,371.19,11.85902,330.1816,324.03864,3.01,0.00824748,USD,,,,,,False,MCO,45.03034
0,1,2,35.89,35.96,35.815,37.13,35.89,35.96,35.815,37.13,0.8,0.0217,2023-12-06 01:00:00,0.1899,0.99,1.565,11.047905,3334395,3334395,3830049,3427010,3427010,36.59,37.24,1100,900,12060212224,31.44,57.46,0.8025214,35.0348,39.31105,0.8,0.022290332,USD,,,,,,False,MOS,9.341772
0,1,2,322.87,323.66,322.56,325.895,322.87,323.66,322.56,325.895,3.92,0.012,2023-12-14 01:00:00,0.3559,1.38,0.916,25.696684,675837,675837,653385,637070,637070,325.33,329.45,1300,1000,53992710144,251.0,325.9,5.4892955,293.7182,285.1932,3.52,0.01090222,USD,,,,,,False,MSI,32.893833
0,1,2,520.85,519.13,516.49,528.29,520.85,519.13,516.49,528.29,5.52,0.0105,2023-11-08 01:00:00,0.4495,0.88,1.106,36.1191,370198,370198,335176,238140,238140,526.15,535.25,1000,1000,41736425472,450.0,572.5,17.282005,507.5618,511.44565,5.39,0.010348469,USD,,,,,,False,MSCI,44.048416
0,1,2,55.84,55.75,55.63,56.25,55.84,55.75,55.63,56.25,0.88,0.015700001,2023-12-07 01:00:00,0.37669998,1.49,0.947,19.89324,2125586,2125586,2317250,2256910,2256910,55.82,56.24,800,1200,32252344320,46.88,68.82,5.3762865,50.9928,52.5224,0.84,0.015042979,USD,,,,,,False,NDAQ,25.067265
0,1,2,91.39,89.41,89.32,91.765,91.39,89.41,89.32,91.765,2.0,0.0219,2024-01-04 01:00:00,0.6173,2.94,1.185,14.195956,2700379,2700379,1743561,2672110,2672110,90.97,91.68,800,800,18806509568,58.08,91.78,3.0825288,76.5616,72.0187,2.0,0.021884233,USD,,,,,,False,NTAP,28.172838
0,1,2,473.97,473.17,464.6,475.21,473.97,473.17,464.6,475.21,,,,0.0,,1.24,32.075756,4240514,4240514,5326792,3165710,3165710,465.0,465.5,2200,800,203845074944,273.41,485.0,6.225698,415.236,389.37744,0.0,0.0,USD,,,,,,False,NFLX,46.52747
0,1,2,40.19,40.25,40.08,41.295,40.19,40.25,40.08,41.295,1.6,0.0388,2023-11-29 01:00:00,1.8033,2.78,0.428,15.373135,13861459,13861459,14480628,13068550,13068550,41.16,41.23,800,1400,47482589184,33.59,55.41,4.2951236,37.8326,42.235,1.6,0.0398109,USD,,,,,,False,NEM,
0,1,2,58.51,58.55,57.67,59.54,58.51,58.55,57.67,59.54,1.87,0.031600002,2023-11-22 01:00:00,0.48220003,2.15,0.536,17.40294,10360533,10360533,15195493,10691330,10691330,59.21,59.19,800,1000,121399672832,47.15,88.61,4.430645,56.3656,69.01085,1.828,0.031242523,USD,,,,,,False,NEE,15.612137
0,1,2,109.9,110.33,109.75,113.55,109.9,110.33,109.75,113.55,1.48,0.012999999,2023-12-01 01:00:00,0.41979998,0.97,1.088,28.37,7820381,7820381,8594517,6649240,6649240,113.48,113.7,900,1100,172706349056,88.66,131.31,3.3555412,102.1682,110.07435,1.36,0.012374886,USD,,,,,,False,NKE,34.916924
0,1,2,25.64,25.6,25.48,26.21,25.64,25.6,25.48,26.21,1.0,0.0382,2023-10-30 01:00:00,0.65669996,3.31,0.502,15.321637,7322547,7322547,6320366,6641320,6641320,26.07,26.13,3000,2900,10831473664,22.86,28.95,1.8713672,25.4248,26.94325,1.0,0.03900156,USD,,,,,,False,NI,17.466667
0,1,2,235.34,235.51,235.23,238.84,235.34,235.51,235.23,238.84,2.72,0.0114,2023-08-21 02:00:00,0.29950002,0.92,0.939,24.95298,168222,168222,196707,156680,156680,238.47,239.87,1100,800,13615063040,202.57,253.4,5.2509017,223.5608,227.41115,2.6,0.011047846,USD,,,,,,False,NDSN,27.543253
0,1,2,218.16,222.0,220.12,226.9543,218.16,222.0,220.12,226.9543,5.4,0.0238,2023-11-02 01:00:00,0.5794,1.9,1.293,17.555815,1344262,1344262,1257714,1264580,1264580,226.01,226.85,1000,1300,51213021184,183.09,261.71,4.156901,200.4364,211.2886,5.29,0.024248257,USD,,,,,,False,NSC,24.805038
0,1,2,475.16,476.39,475.11,480.575,475.16,476.39,475.11,480.575,7.48,0.0156,2023-11-24 01:00:00,0.2368,1.58,0.424,19.836296,686430,686430,839036,532870,532870,473.77,484.14,1000,1100,72356511744,414.56,547.8,1.8704023,463.8908,453.45306,7.2,0.015152791,USD,,,,,,False,NOC,15.773833
0,1,2,15.27,15.19,15.11,16.44,15.27,15.19,15.11,16.44,,,,0.0,,2.571,13.136,20497117,20497117,14546346,12767620,12767620,16.39,16.42,2900,3100,6985478656,11.76,22.75,0.8642617,14.6988,15.9984,0.0,0.0,USD,,,,,,False,NCLH,
0,1,2,47.84,47.72,47.71,48.39,47.84,47.72,47.71,48.39,1.51,0.0312,2023-10-31 01:00:00,0.2708,2.62,0.979,7.6777773,2934159,2934159,3440468,3550490,3550490,47.14,48.22,1000,800,10920204288,30.25,48.58,0.3655788,42.8626,37.1283,1.51,0.031563547,USD,,,,,,False,NRG,
0,1,2,169.97,171.47,169.77,172.81,169.97,171.47,169.77,172.81,2.04,0.012,2023-09-28 02:00:00,0.103199996,2.25,1.656,14.071842,2037283,2037283,1441173,1558860,1558860,170.15,171.0,900,800,41893425152,129.47,182.68,1.1724039,153.4304,155.7931,2.04,0.012002118,USD,,,,,,False,NUE,8.619626
0,1,2,467.7,465.25,461.88,472.0,467.7,465.25,461.88,472.0,0.16,0.00029999999,2023-12-05 01:00:00,0.0211,0.16,1.694,24.848566,35424975,35424975,44069458,45733510,45733510,468.05,467.65,800,1100,1155095592960,138.84,505.48,25.74316,451.9398,382.093,0.16,0.0003420996,USD,,,,,,False,NVDA,61.77675
0,1,2,6155.39,6155.39,6105.02,6332.9,6155.39,6155.39,6105.02,6332.9,,,,0.0,,1.041,15.315748,16501,16501,24276,19580,19580,6322.01,6326.0,800,1000,20092581888,4515.2,6525.0,2.0209794,5922.9956,5883.6025,0.0,0.0,USD,,,,,,False,NVR,13.297881
0,1,2,204.08,204.0,202.43,206.54,204.08,204.0,202.43,206.54,4.06,0.0197,2023-12-12 01:00:00,0.36060002,1.29,1.57,14.126372,1301960,1301960,2021173,1646280,1646280,205.68,208.15,800,1200,53016694784,150.9,225.57,4.026788,192.6594,190.3454,3.887,0.019046452,USD,,,,,,False,NXPI,19.079777
0,1,2,982.38,984.5,978.28,988.81,982.38,984.5,978.28,988.81,,,,0.0,,0.83,23.000704,302060,302060,398600,305600,305600,945.0,1100.0,1100,800,58009722880,767.27,1005.96,3.712687,940.2832,916.4513,0.0,0.0,USD,,,,,,False,ORLY,26.119339
0,1,2,59.15,59.1,58.775,59.595,59.15,59.1,58.775,59.595,0.72,0.012200001,2023-12-07 01:00:00,0.146,4.8,1.727,11.837023,9660141,9660141,9320687,8483520,8483520,58.75,58.85,900,1100,51792228352,55.51,70.25,1.7674115,62.3126,61.3693,0.67,0.011327134,USD,,,,,,False,OXY,12.816994
0,1,2,389.06,388.05,388.205,407.86,389.06,388.05,388.205,407.86,1.6,0.0039,2023-12-05 01:00:00,0.13350001,0.34,1.077,30.099407,818597,818597,650506,572340,572340,390.0,409.65,1100,800,44271915008,277.49,438.05,7.55202,398.2944,367.96735,1.5,0.0038554466,USD,,,,,,False,ODFL,36.097866
0,1,2,80.63,80.74,80.0076,81.88,80.63,80.74,80.0076,81.88,2.8,0.0342,2023-09-20 02:00:00,0.4076,3.71,0.947,10.488461,798633,798633,1316358,1083210,1083210,81.53,82.35,800,900,16192979968,72.2,99.23,1.1167958,75.96,85.4613,2.8,0.03472653,USD,,,,,,False,OMC,11.908297
0,1,2,71.33,71.25,70.885,74.24,71.33,71.25,70.885,74.24,,,,0.0,,1.836,15.48643,6066991,6066991,6710569,4991810,4991810,74.36,74.36,1100,800,31949176832,59.61,111.35,3.8315256,79.4002,85.59025,0.0,0.0,USD,,,,,,False,ON,14.955646
0,1,2,68.85,68.77,68.64,70.175,68.85,68.77,68.64,70.175,3.82,0.0547,2023-10-31 01:00:00,0.6985,7.05,1.655,14.0583515,3655515,3655515,5263793,3044560,3044560,69.41,70.35,800,800,40702836736,55.91,71.57,2.3293514,66.0684,64.269,3.82,0.055482935,USD,,,,,,False,OKE,12.84375
0,1,2,116.21,116.07,115.26,117.35,116.21,116.07,115.26,117.35,1.6,0.0137,2023-10-11 02:00:00,0.4273,1.54,1.024,20.446772,5601387,5601387,9662088,5602550,5602550,117.16,117.39,800,900,320945782784,78.06,127.54,6.2977467,109.4388,106.25385,1.52,0.013079769,USD,,,,,,False,ORCL,34.76558
0,1,2,85.79,85.8,85.535,86.96,85.79,85.8,85.535,86.96,1.36,0.015700001,2023-11-16 01:00:00,0.3807,,0.879,22.650131,1610019,1610019,1885065,1592200,1592200,86.48,87.29,800,900,35503218688,73.32,91.33,2.5308824,80.6914,83.718,1.26,0.014687026,USD,,,,,,False,OTIS,26.20846
0,1,2,91.82,91.93,91.73,93.385,91.82,91.93,91.73,93.385,1.04,0.0112,2023-11-14 01:00:00,0.12979999,1.53,0.916,12.473896,1836252,1836252,2204157,1796970,1796970,93.07,93.54,800,1400,48740220928,64.32667,93.39,1.425974,86.7142,80.11295,1.02,0.011108691,USD,,,,,,False,PCAR,11.900383
0,1,2,168.01,167.52,167.41,171.61,168.01,167.52,167.41,171.61,5.0,0.0295,2023-09-22 02:00:00,0.5741,3.09,0.852,20.746944,1000858,1000858,620744,852300,852300,169.46,170.48,800,900,15210141696,122.2,171.61,1.9393518,153.962,142.2962,5.0,0.029760133,USD,,,,,,False,PKG,19.4845
0,1,2,14.37,14.8,14.42,15.805,14.37,14.8,14.42,15.805,0.2,0.0127,2023-12-14 01:00:00,0.932,3.19,1.778,12.523809,30842555,30842555,13098628,14054930,14054930,15.83,15.85,4000,29200,10428070912,10.51,25.93,0.34593037,12.479,16.3257,0.58,0.040361863,USD,,,,,,False,PARA,
0,1,2,433.18,433.11,433.11,441.09,433.18,433.11,433.11,441.09,5.92,0.0134000005,2023-11-10 01:00:00,0.3114,1.61,1.489,17.411392,562672,562672,664280,512120,512120,439.66,451.27,900,800,56549998592,281.19,441.09,2.873489,400.5774,372.4842,5.62,0.012973822,USD,,,,,,False,PH,24.385597
0,1,2,121.97,121.96,121.635,124.13,121.97,121.96,121.635,124.13,3.56,0.0287,2023-11-13 01:00:00,0.7619,2.72,0.967,24.685259,1541709,1541709,1751603,1754150,1754150,123.51,124.71,1200,900,44763869184,104.09,129.7,8.799832,115.958,114.57875,3.36,0.027547756,USD,,,,,,False,PAYX,28.099773
0,1,2,181.66,181.82,181.03,185.86,181.66,181.82,181.03,185.86,1.5,0.0081,2023-11-24 01:00:00,0.1284,,1.398,22.735619,1238310,1238310,965528,916060,916060,184.5,185.53,800,1100,10717923328,146.15,374.04,6.576676,222.0036,279.4835,0.75,0.0041285916,USD,,,,,,False,PAYC,31.861063
0,1,2,57.61,57.63,57.45,59.805,57.61,57.63,57.45,59.805,,,,0.0,,1.376,11.719057,17921919,17921919,14687222,15142820,15142820,59.77,59.8,1200,1000,64311054336,50.25,88.625,2.2078774,56.0195,65.4408,0.0,0.0,USD,,,,,,False,PYPL,17.805971
0,1,2,64.54,64.4,64.4,66.31,64.54,64.4,64.4,66.31,0.88,0.013300001,2023-10-19 02:00:00,0.2816,1.62,1.177,15.743467,1043144,1043144,1253347,1243140,1243140,66.12,66.82,800,800,10956017664,43.19,71.82,2.6574216,62.5754,61.1147,0.87,0.013480012,USD,,,,,,False,PNR,21.449839
0,1,2,168.29,168.37,167.38,168.85,168.29,168.37,167.38,168.85,4.95,0.0293,2023-11-30 01:00:00,0.805,2.75,0.58,22.55214,4325376,4325376,5483133,4412040,4412040,168.51,168.54,1000,800,231925137408,155.83,196.88,2.5314639,165.6636,178.58365,4.83,0.028700458,USD,,,,,,False,PEP,28.068218
0,1,2,30.47,28.97,28.3,29.4,30.47,28.97,28.3,29.4,1.64,0.056700002,2023-11-09 01:00:00,0.8907,3.78,0.579,10.00346,103187110,103187110,30620631,34033910,34033910,28.87,28.87,4000,4000,163237724160,28.3,54.93,2.381746,31.2906,36.36685,1.63,0.053495243,USD,,,,,,False,PFE,15.797813
0,1,2,17.17,17.19,17.05,17.45,17.17,17.19,17.05,17.45,0.04,0.0023,2023-12-28 01:00:00,0.0,3.32,1.15,12.925926,19726565,19726565,18651150,26819990,26819990,17.4,17.42,4000,3100,44384251904,14.71,18.19,1.9503561,16.5696,16.76395,0.0,0.0,USD,,,,,,False,PCG,20.290699
0,1,2,93.36,93.33,93.0,94.2,93.36,93.33,93.0,94.2,5.2,0.0553,2023-09-26 02:00:00,0.9922,5.5,0.8,14.469232,3125987,3125987,4282784,3140570,3140570,94.09,94.11,1100,1000,146004164608,87.23,105.62,4.259289,91.7674,95.1441,5.11,0.054734364,USD,,,,,,False,PM,18.262136
0,1,2,128.89,128.5,127.75,131.26,128.89,128.5,127.75,131.26,4.2,0.0324,2023-11-16 01:00:00,0.2489,4.32,1.337,9.643123,4735726,4735726,3081726,3680710,3680710,129.89,131.0,1300,900,57062293504,89.74,131.26,0.3819226,115.5772,106.19785,4.12,0.03196524,USD,,,,,,False,PSX,7.8368583
0,1,2,74.94,74.89,74.37,75.1483,74.94,74.89,74.37,75.1483,3.52,0.0469,2023-10-31 01:00:00,0.8258,4.09,0.51,15.291244,565503,565503,850163,927820,927820,74.9,76.49,800,800,8513922048,68.55,86.03,1.806196,73.6782,77.6792,3.46,0.04617027,USD,,,,,,False,PNW,17.918854
0,1,2,231.64,231.0,230.39,234.95,231.64,231.0,230.39,234.95,13.96,0.060100004,2023-11-29 01:00:00,0.785,3.74,1.406,9.526056,1804021,1804021,2875703,1937540,1937540,229.45,231.99,1000,1000,54162681856,177.27,257.76,2.7815676,236.8726,220.21405,16.47,0.07110171,USD,,,,,,False,PXD,11.060028
0,1,2,347.32,346.74,345.015,357.975,347.32,346.74,345.015,357.975,4.4,0.0123000005,2023-11-07 01:00:00,0.3026,0.91,0.964,25.062368,338022,338022,365965,290190,290190,357.8,406.58,2200,800,13833229312,295.95,423.97,2.4551098,338.9934,349.05716,4.2,0.012092594,USD,,,,,,False,POOL,25.785149
0,1,2,141.99,141.73,141.45,143.86,141.99,141.73,141.45,143.86,2.6,0.018099999,2023-11-09 01:00:00,0.42040002,1.71,1.218,17.07848,1462135,1462135,1463079,1227490,1227490,143.23,144.48,800,1800,33867954176,120.33,152.89,1.873124,130.1928,136.06786,2.51,0.0176773,USD,,,,,,False,PPG,24.018394
0,1,2,26.12,26.1,25.995,26.505,26.12,26.1,25.995,26.505,0.96,0.0363,2023-12-07 01:00:00,0.90870005,5.05,0.844,15.576469,5271385,5271385,6314979,5687620,5687620,26.43,26.44,1300,4000,19519041536,22.2,31.74,2.2773354,24.7382,26.3689,0.945,0.03617917,USD,,,,,,False,PPL,25.461538
0,1,2,153.52,153.33,152.23,153.49,153.52,153.33,152.23,153.49,3.76,0.024600001,2023-10-19 02:00:00,0.6019,2.47,0.459,24.040945,5459837,5459837,6050900,6209800,6209800,152.55,152.89,900,800,359802863616,135.83,158.38,4.3211775,148.9158,149.5421,3.708,0.024153205,USD,,,,,,False,PG,24.742302
0,1,2,114.93,115.05,114.77,118.47,114.93,115.05,114.77,118.47,3.48,0.0294,2023-09-15 02:00:00,1.0828,2.37,1.031,44.626415,4159193,4159193,3302565,3440980,3440980,117.92,118.9,900,1000,109268811776,96.64,136.67,13.369501,107.7708,119.0046,3.4,0.029583225,USD,,,,,,False,PLD,37.54286
0,1,2,62.43,62.41,62.255,63.61,62.43,62.41,62.255,63.61,2.28,0.036,2023-12-07 01:00:00,0.4011,3.37,0.62,17.18699,3511033,3511033,3002185,4334980,4334980,61.18,63.59,800,900,31603070976,53.71,65.46,2.6848247,60.8906,61.41345,2.25,0.036040366,USD,,,,,,False,PEG,11.304812
0,1,2,157.36,157.03,156.13,159.76,157.36,157.03,156.13,159.76,,,,0.0,,1.107,26.480066,907831,907831,753465,799610,799610,159.43,159.22,800,800,19008845824,115.45,159.76,9.064551,145.679,137.464,0.0,0.0,USD,,,,,,False,PTC,77.3835
