,maxAge,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,financialCurrency,Ticker,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,numberOfAnalystOpinions,earningsGrowth
0,86400,91.93,hold,518452000.0,8.141,1338674048,3019649024.0,0.772,1.726,11173512192,41.528,175.63,0.03264,-0.07224,3014243000.0,860449984.0,1274625024.0,-0.052,0.24725,0.11981,0.06849,-0.04883,USD,MHK,130.0,80.0,94.36,90.0,3.1,14.0,
0,86400,362.76,hold,9676000256.0,165.969,1696999936,2377999872.0,1.429,1.468,32502999040,61.304,563.066,0.07121,0.26908,3926000000.0,1700875008.0,2140000000.0,0.087,0.13217,0.052210003,0.042880002,0.02864,USD,MOH,417.0,315.0,363.54,365.0,2.7,13.0,0.066
0,86400,61.93,hold,801699968.0,3.717,2161100032,6535699968.0,0.444,0.729,11540799488,48.456,53.337,0.0348,0.01942,3655200000.0,945649984.0,1988999936.0,0.124,0.36908,0.18726,0.18247999,0.0221,USD,TAP,77.0,58.0,66.56,65.5,2.8,18.0,1.0
0,86400,70.82,buy,1610000000.0,1.183,7183000064,20451999744.0,0.312,0.608,35397001216,71.611,25.927,0.05393,0.16665001,11356000000.0,4385750016.0,4542000128.0,0.163,0.37893,0.20292999,0.16857,0.12973,USD,MDLZ,81.71,63.35,73.49,73.45,1.7,21.0,0.857
0,86400,371.05,buy,2079000064.0,11.36,2451000064,7544999936.0,1.605,1.779,5726000128,225.089,31.226,0.09269,0.52369,3855000000.0,1620625024.0,2051000064.0,0.155,0.7073,0.42805,0.38314998,0.26423,USD,MCO,411.0,310.0,359.29,363.0,2.2,17.0,0.279
0,86400,36.9,hold,591000000.0,1.808,2793799936,3883599872.0,0.506,1.098,15027900416,31.814,44.89,0.04788,0.114420004,5777100000.0,1469662464.0,2824800000.0,-0.337,0.17573,0.18591,0.04109,0.08802,USD,MOS,54.0,31.0,40.55,40.0,2.7,19.0,
0,86400,325.32,buy,910000000.0,5.483,2812999936,6503000064.0,0.701,0.952,9836000256,1729.521,58.801,0.12640001,,4394000000.0,1637250048.0,2072000000.0,0.077,0.49542,0.28599,0.26252002,0.17304,USD,MSI,348.0,300.0,327.67,331.5,1.8,6.0,0.656
0,86400,527.7,buy,924713024.0,11.692,1408222976,4652827136.0,1.268,1.361,2415022080,,30.309,0.17145,,1844257000.0,923180992.0,1162503040.0,0.116,0.82344,0.58311003,0.56651,0.39758998,USD,MSCI,640.0,460.0,549.93,560.0,2.5,14.0,0.22
0,86400,55.9,buy,5462000128.0,9.467,2027000064,10172000256.0,0.859,1.752,5999000064,157.0,12.222,0.046680003,0.17811,3582000000.0,1364375040.0,1772999936.0,-0.068,0.61427,0.33789003,0.31771,0.18386,USD,NDAQ,82.0,50.0,59.79,56.0,2.5,14.0,0.014
0,86400,91.28,hold,2625999872.0,12.746,1324999936,2662000128.0,0.914,1.07,6101000192,345.714,28.711,0.0732,0.70182997,4209000000.0,1226625024.0,1200000000.0,-0.061,0.68546,0.21718,0.19974001,0.11342,USD,NTAP,100.0,73.0,87.41,86.0,2.7,17.0,-0.677
0,86400,465.74,buy,7867445760.0,17.975,6371565056,16764248064.0,1.08,1.293,32742524928,75.83,73.752,0.07737,0.21228,12447265000.0,18025701376.0,6055144960.0,0.078,0.39491,0.19459999,0.22436,0.13821,USD,NFLX,550.86,307.56,426.99,436.1,2.1,37.0,0.203
0,86400,41.2,hold,3214000128.0,4.044,3340000000,6087000064.0,1.172,2.121,11054999552,31.604,13.897,0.018,-0.0395,4526000000.0,720625024.0,3156999936.0,-0.054,0.34582,0.30212998,0.11031,-0.07354,USD,NEM,82.19,52.98,71.98,80.81,2.6,3.0,-0.259
0,86400,59.17,buy,1568000000.0,0.764,15116000256,73321996288.0,0.229,0.5,27399999488,129.617,13.63,0.03581,0.12842,10139000000.0,-19472750592.0,9418000384.0,0.067,0.61901003,0.55167997,0.26365998,0.27818,USD,NEE,102.8,44.0,72.57,71.0,2.0,19.0,-0.302
0,86400,113.48,buy,8789999616.0,5.776,6709000192,12177000448.0,1.6,2.866,51469000704,87.159,33.38,0.09348,0.33914003,,3749250048.0,5417999872.0,0.02,0.43515998,0.13035,0.12397,0.09816,USD,NKE,137.72,80.79,109.69,111.09,2.3,33.0,0.011
0,86400,26.2,buy,56000000.0,0.135,2093699968,13258000384.0,0.151,0.413,5788000256,170.646,14.039,0.03021,0.09476,2261100000.0,-1191362560.0,1909100032.0,-0.057,0.42218,0.36173,0.21705,0.124639995,USD,NI,32.0,27.0,28.92,29.0,1.7,12.0,0.456
0,86400,238.8,buy,143138000.0,2.511,780331008,961212992.0,1.262,2.226,2592900096,37.259,45.388,0.10520001,0.20966,1426536000.0,436913984.0,651512000.0,-0.02,0.54167,0.30095,0.2734,0.19320999,USD,NDSN,290.0,225.0,261.14,270.0,2.3,7.0,-0.094
0,86400,226.47,buy,1506000000.0,6.66,4736999936,17118000128.0,0.932,1.078,12320000000,135.696,54.059,0.054029997,0.16303,6156000000.0,1054499968.0,3304000000.0,-0.111,0.45641,0.3845,0.25581,0.16964,USD,NSC,264.0,170.0,225.74,225.0,2.4,23.0,-0.488
0,86400,479.84,buy,2082000000.0,13.807,7160999936,15592999936.0,1.06,1.276,38684999680,97.897,254.047,0.08332,0.31274,7474000000.0,3184000000.0,3696000000.0,0.09,0.20396,0.18511,0.11744001,0.120740004,USD,NOC,615.0,382.0,508.32,505.0,2.4,19.0,0.049
0,86400,16.42,buy,681558016.0,1.602,1391915008,14494111744.0,0.17,0.298,8082596864,3303.968,19.089,0.01719,-0.50048,576674000.0,-821985600.0,1983314048.0,0.57,0.33608,0.17221001,0.20635,-0.02596,USD,NCLH,23.0,13.5,16.53,17.0,2.3,15.0,
0,86400,48.37,buy,422000000.0,1.869,-616000000,11911000064.0,0.448,1.06,29870999552,338.573,129.874,-0.03799,-0.41142,4097000000.0,2495500032.0,-1860000000.0,-0.066,0.029560002,-0.02062,0.07287,-0.059559997,USD,NRG,56.0,40.0,48.33,49.0,2.5,9.0,3.946
0,86400,170.41,buy,6719090176.0,27.331,8010363904,6836658176.0,2.369,3.723,35732926464,31.785,141.842,0.12757,0.26609,12526946000.0,4798265344.0,8125142016.0,-0.164,0.23905,0.22417,0.17492001,0.13979,USD,NUE,190.0,39.0,158.75,180.0,2.5,8.0,-0.298
0,86400,467.65,buy,18281000960.0,7.401,22161000448,11027000320.0,2.922,3.588,44870000640,33.149,18.179,0.27228,0.69172996,15356000000.0,14114499584.0,18838999040.0,2.055,0.69852996,0.49389,0.57488996,0.42097,USD,NVDA,1009.91,403.05,588.71,576.11,1.7,46.0,12.741
0,86400,6320.35,hold,2876605952.0,904.869,2062679040,1031179008.0,3.642,6.61,9942002688,24.713,3066.938,0.21743,0.45093,2823687000.0,1403182976.0,1819481984.0,-0.063,0.26371,0.20747,0.20886,0.16458,USD,NVR,6950.0,4900.0,6130.0,6400.0,2.7,5.0,0.057
0,86400,205.68,buy,4041999872.0,15.681,4865999872,11171999744.0,1.257,1.921,13166000128,126.983,50.839,0.099709995,0.35259,7514000000.0,1675874944.0,3452000000.0,-0.003,0.57003,0.36958998,0.28917,0.21434,USD,NXPI,260.0,150.0,221.72,220.0,2.4,25.0,0.079
0,86400,980.52,buy,82664000.0,1.397,3553925120,7384283136.0,0.082,0.687,15624727552,,254.821,0.15303999,,7381706000.0,1723033728.0,3312884992.0,0.107,0.51145,0.22746,0.21345,0.14864999,USD,ORLY,1100.0,930.0,1033.6,1042.5,2.1,20.0,0.169
0,86400,58.83,buy,611000000.0,0.696,14151000064,20710000640.0,0.479,0.925,29304000512,70.654,32.728,0.06086,0.18697001,24571000000.0,4830125056.0,13043999744.0,-0.238,0.61841,0.48290002,0.23624,0.18513,USD,OXY,85.0,60.0,71.57,70.0,2.5,21.0,-0.524
0,86400,405.74,hold,206600992.0,1.893,1961745024,79974000.0,1.576,1.728,5862261248,1.968,53.416,0.20399,0.32557,2491592000.0,337844000.0,1493789952.0,-0.055,0.39905,0.33464,0.29369,0.21163,USD,ODFL,490.0,330.0,406.94,404.0,2.6,18.0,-0.08
0,86400,81.81,hold,2769600000.0,13.993,2389600000,6414600192.0,0.772,0.965,14499500032,154.42,72.236,0.05539,0.37741002,2758800000.0,715787520.0,798000000.0,0.039,0.18981001,0.16481,0.15673,0.09624,USD,OMC,113.0,73.0,90.4,87.5,2.7,10.0,0.051
0,86400,74.18,buy,2679200000.0,6.221,3286700032,3740800000.0,1.458,2.439,8338500096,49.851,19.312,0.13864,0.33785,4077200000.0,251524992.0,2097600000.0,-0.005,0.47516,0.39416,0.31933,0.26687,USD,ON,110.0,60.0,86.12,88.0,2.3,25.0,0.858
0,86400,69.87,buy,284000000.0,0.488,4432451072,22058999808.0,0.562,0.967,17473892352,135.34,38.8,0.06885,0.21726,4477026000.0,1548269184.0,3952954880.0,-0.292,0.28345,0.25366,0.20577998,0.14057,USD,OKE,80.0,65.0,74.47,76.0,2.4,17.0,0.031
0,86400,117.16,buy,12083000320.0,4.41,19712000000,88941002752.0,0.734,0.874,50962001920,3130.623,18.828,0.06706,,36390000000.0,10017500160.0,17745000448.0,0.088,0.72260004,0.3868,0.27632,0.18396,USD,ORCL,137.72,96.4,120.6,122.11,2.3,25.0,0.536
0,86400,86.75,buy,1636000000.0,3.997,2377999872,7699999744.0,0.863,1.0,14028000256,,33.927,0.13854,,3942000000.0,1368249984.0,1494000000.0,0.054,0.29242,0.16951999,0.16804,0.09837,USD,OTIS,100.0,77.0,89.09,90.0,2.5,11.0,0.182
0,86400,93.18,hold,7440000000.0,14.224,6049900032,13007099904.0,4.074,4.67,34180300800,81.177,65.283,0.10278,0.28391,4612200000.0,-70200000.0,4252100096.0,0.232,0.19193001,0.177,0.17438999,0.12009,USD,PCAR,115.0,78.0,94.36,92.0,2.8,14.0,0.592
0,86400,169.71,hold,677200000.0,7.613,1644199936,2776600064.0,1.347,2.169,7842899968,71.429,87.679,0.08754,0.20045,2097600000.0,640574976.0,1399900032.0,-0.089,0.22353001,0.20964001,0.13879,0.10042,USD,PKG,173.0,140.0,162.67,167.5,2.6,6.0,-0.275
0,86400,15.78,hold,1804000000.0,2.769,2355000064,16972000256.0,0.87,1.265,30144999424,75.842,46.341,0.02177,-0.059109997,10309000000.0,14944124928.0,-76000000.0,0.031,0.32476002,0.07812,0.08033,-0.03652,USD,PARA,30.0,9.0,14.58,13.0,3.2,26.0,0.306
0,86400,440.16,buy,456856000.0,3.556,4679208960,12190487552.0,0.457,0.891,19679907840,115.277,153.295,0.079239994,0.24256,6568302000.0,3331953152.0,3172530944.0,0.145,0.34991002,0.23777,0.18882999,0.1192,USD,PH,511.0,300.0,455.5,466.5,2.0,16.0,0.675
0,86400,123.92,hold,1691600000.0,4.683,2247600128,867100032.0,0.445,1.238,5086900224,24.168,14.108,0.121549994,0.47502,,1679600000.0,1990899968.0,0.066,0.71255994,0.44184,0.41702998,0.314,USD,PAYX,131.0,106.0,119.93,120.0,3.1,14.0,0.105
0,86400,185.75,hold,484028000.0,8.389,511008000,29000000.0,0.247,1.238,1629687040,2.04,28.161,0.07852,0.27144,1205412000.0,336741376.0,479024992.0,0.216,0.87061995,0.31356,0.23849002,0.20799999,USD,PAYC,320.0,140.0,203.73,190.0,2.6,15.0,0.444
0,86400,59.65,buy,11546999808.0,10.71,5449999872,11235999744.0,0.291,1.304,29127999488,56.92,26.054,0.03877,0.18823,11653000000.0,4483999744.0,3820000000.0,0.084,0.40195,0.18711,0.15988,0.12926,USD,PYPL,108.34,50.5,69.08,66.1,2.2,41.0,-0.191
0,86400,66.28,buy,137000000.0,0.829,924200000,2091800064.0,0.708,1.497,4122800128,68.789,24.994,0.0777,0.17996,1394700000.0,482675008.0,593500032.0,-0.044,0.36436,0.22417,0.1935,0.12363,USD,PNR,88.0,46.0,74.2,75.0,2.3,15.0,0.129
0,86400,168.69,buy,10282999808.0,7.479,16124999680,44773998592.0,0.676,0.877,91617001472,236.025,66.57,0.085939996,0.4391,46050000000.0,6286125056.0,12135000064.0,0.067,0.54028,0.176,0.17942,0.09049,USD,PEP,201.98,138.63,173.59,171.69,2.3,21.0,0.149
0,86400,28.91,buy,44181999616.0,7.825,13944999936,64133001216.0,1.901,2.377,68536999936,65.978,12.163,0.02391,0.11055,66233000000.0,-470249984.0,12042000384.0,-0.416,0.54627,0.20347,-0.62319,0.15293999,USD,PFE,68.86,29.38,36.82,33.97,2.4,21.0,
0,86400,17.45,buy,589000000.0,0.276,6382000128,55959998464.0,0.673,0.844,22756999168,229.495,11.224,0.013309999,0.07834,7015000000.0,-5212000256.0,5279000064.0,0.092,0.33383,0.28044,0.105979994,0.08068,USD,PCG,21.0,14.0,19.04,19.0,2.1,13.0,-0.238
0,86400,94.05,buy,3016999936.0,1.943,13448999936,47805001728.0,0.362,0.891,34279000064,,22.094,0.1461,,20534000000.0,5593999872.0,8995000320.0,0.138,0.63578,0.39234,0.35904,0.23379,USD,PM,130.0,85.5,109.47,111.0,1.9,16.0,-0.015
0,86400,129.7,buy,3539000064.0,8.044,10460000256,19444000768.0,0.891,1.292,149408006144,60.783,325.653,0.06849,0.24399,20058000000.0,4696000000.0,9589000192.0,-0.118,0.134,0.07001,0.05822,0.05113,USD,PSX,146.0,116.0,131.57,132.0,2.1,14.0,-0.58
0,86400,75.08,hold,15108000.0,0.133,1683352064,10133588992.0,0.45,1.098,4713731072,156.185,41.574,0.02227,0.077010006,1707970000.0,-532116000.0,1043425984.0,0.114,0.3803,0.35712,0.32144,0.10132,USD,PNW,95.0,61.0,76.09,73.0,2.6,11.0,0.215
0,86400,232.15,hold,274000000.0,1.174,9361000448,5325000192.0,0.647,0.848,19471998976,23.439,82.948,0.114350006,0.22361,13262000000.0,2329750016.0,8696999936.0,-0.151,0.52234,0.48074,0.32251,0.26222,USD,PXD,306.0,230.0,257.43,255.0,2.9,23.0,-0.317
0,86400,357.64,buy,85220000.0,2.203,813937984,1332788992.0,0.771,2.584,5634464768,93.976,145.137,0.1362,0.41674,1933412000.0,745005248.0,927401984.0,-0.087,0.29852,0.14446001,0.13225001,0.09649,USD,POOL,420.0,308.0,366.4,373.0,2.2,10.0,-0.266
0,86400,143.63,buy,1291000064.0,5.475,2718000128,7040000000.0,0.961,1.481,18080999424,88.721,76.631,0.064229995,0.20626,6599000000.0,1270749952.0,2100000000.0,0.039,0.40302,0.15032,0.12575,0.07842,USD,PPG,170.0,135.0,155.0,155.0,2.2,22.0,0.288
0,86400,26.48,buy,353000000.0,0.479,2872999936,14922999808.0,0.608,0.957,8570999808,106.502,11.632,0.025339998,0.055560004,2887000000.0,-477624992.0,1867000064.0,-0.043,0.36646998,0.3352,0.23005,0.095319994,USD,PPL,32.0,25.0,28.5,29.0,2.1,12.0,0.312
0,86400,152.66,buy,9733000192.0,4.13,22635999232,35880001536.0,0.429,0.671,83265003520,74.73,35.255,0.10406999,0.33203,39246000000.0,13161624576.0,17681999872.0,0.061,0.49251997,0.27185,0.26358998,0.18297,USD,PG,162.5,127.62,151.88,155.16,2.2,23.0,0.161
0,86400,118.26,buy,744630976.0,0.806,5789583872,28165197824.0,0.422,0.961,8172990976,48.343,8.851,0.02723,0.06534,4775470000.0,4938274304.0,5576252928.0,0.082,0.75992996,0.70838,0.37001,0.36896,USD,PLD,154.0,119.0,133.81,130.0,1.7,21.0,-0.409
0,86400,63.42,buy,57000000.0,0.114,5145999872,19907000320.0,0.317,0.633,11770999808,131.261,23.672,0.04932,0.19742,2604000000.0,71375000.0,3897999872.0,0.081,0.4342,0.43717998,0.10138,0.2383,USD,PEG,70.0,60.5,65.15,65.0,2.4,17.0,0.227
0,86400,159.41,buy,288103008.0,2.416,546953984,1888977024.0,0.668,0.764,2097053056,70.556,17.72,0.054419998,0.09874,1547367000.0,1210830336.0,610860992.0,0.076,0.78970003,0.26082,0.22397,0.117089994,USD,PTC,182.0,155.0,167.47,166.0,1.9,17.0,-0.576
0,86400,266.0,buy,629772992.0,3.582,3253286912,9029621760.0,0.978,1.025,4476002816,88.509,25.515,0.0785,0.20993,3187137000.0,2116134912.0,3191314944.0,0.05,0.7505,0.72683,0.51669,0.47395,USD,PSA,330.0,250.0,291.77,290.0,2.1,13.0,-0.792
0,86400,91.02,buy,1855079936.0,8.604,3693614080,2506742016.0,0.772,5.763,17072587776,25.036,76.506,0.15098,0.30519,4838805000.0,2051433216.0,2880734976.0,0.028,0.29112,0.21635,0.20715,0.16246,USD,PHM,117.0,80.0,95.94,95.0,1.8,18.0,0.078
0,86400,97.42,hold,706835968.0,7.261,362820992,2048680960.0,1.976,3.368,3130640896,53.67,31.529,0.00303,-0.02469,1296942000.0,248362880.0,440704992.0,-0.047,0.37359002,0.11589,0.14485,-0.03209,USD,QRVO,136.0,79.0,107.16,104.5,2.8,24.0,-0.456
0,86400,190.55,buy,305355008.0,2.102,1627763968,4247703040.0,1.484,1.607,19514875904,70.844,134.92,0.04559,0.12703,2529155000.0,395726112.0,1155543040.0,0.26,0.1441,0.083409995,0.06928,0.03568,USD,PWR,234.0,190.0,212.08,211.0,1.8,13.0,0.726
0,86400,129.67,buy,11324000256.0,10.174,10458999808,16067000320.0,1.507,2.333,35819999232,74.45,32.068,0.10807,0.37071,25565000000.0,9816500224.0,11299000320.0,,0.55698,0.29198998,0.23021999,0.2019,USD,QCOM,146.9,91.81,127.4,128.53,2.1,29.0,
0,86400,136.17,hold,143000000.0,1.272,1704999936,4912000000.0,0.88,1.122,9297000448,75.119,82.824,0.058930002,0.12708999,3467000000.0,406249984.0,1079000064.0,-0.077,0.33409,0.18339,0.15381,0.08207,USD,DGX,165.0,130.0,142.64,140.0,2.6,14.0,-0.097
0,86400,133.63,buy,1466899968.0,22.696,946000000,2774899968.0,1.276,2.108,6502600192,117.124,98.45,0.06658,0.22825001,4181200000.0,493662496.0,752700032.0,0.034,0.65296996,0.14548,0.10514,0.08116999,USD,RL,170.0,100.0,139.0,141.0,2.4,17.0,0.005
0,86400,82.32,hold,5456000000.0,3.768,9050000384,36783001600.0,0.627,1.034,67086000128,51.628,46.004,0.01891,0.047199998,13668000000.0,5422000128.0,7800000000.0,-0.206,0.17361,0.1349,-0.07056,0.04757,USD,RTX,110.0,68.0,86.24,84.0,2.8,21.0,
0,86400,54.6,hold,367128992.0,0.507,3443440128,20921972736.0,1.394,1.477,3891655936,65.744,5.813,0.01958,0.03018,3110903000.0,1772074624.0,2828601088.0,0.242,0.92183995,0.88483,0.42058998,0.22643,USD,O,74.0,48.0,58.91,58.0,2.6,11.0,-0.074
0,86400,63.96,buy,95688000.0,0.52,811873984,4311486976.0,0.834,1.002,1312902016,59.621,7.603,0.02702,0.05588,925155000.0,533491744.0,675257984.0,0.089,0.71630996,0.61838,0.38412997,0.28184998,USD,REG,72.0,62.0,68.27,69.0,2.1,15.0,-0.02
0,86400,814.86,buy,9913600000.0,93.219,4815200256,2702599936.0,4.307,5.178,13097299968,10.852,122.634,0.09206,0.17224,7020000000.0,3534074880.0,5224200192.0,0.145,0.53087,0.36765,0.36013,0.30473,USD,REGN,1066.0,680.0,920.09,915.0,2.1,23.0,-0.238
0,86400,163.92,buy,157500000.0,0.501,4215300096,12270199808.0,0.513,0.577,14662700032,118.755,46.322,0.05822,0.16533001,5459100000.0,1733124992.0,3529299968.0,0.063,0.40619,0.28748,0.19309999,0.11173,USD,RSG,182.0,155.0,168.35,167.0,2.1,17.0,0.153
0,86400,159.64,buy,220920992.0,1.502,1312169984,1495659008.0,1.228,2.99,4375020032,35.189,29.777,0.122209996,0.23597,2386058000.0,649404992.0,934920000.0,0.16,0.5595,0.29992,0.26217,0.20719999,USD,RMD,220.0,158.0,178.38,172.0,2.2,8.0,0.042
0,86400,91.28,buy,1429692032.0,11.585,887187008,4013914880.0,1.433,2.012,2795884032,52.168,22.292,0.02096,0.02892,2040719000.0,1595414144.0,33817000.0,-0.058,0.57091,0.31732,0.13835,0.26545998,USD,RVTY,185.0,85.0,106.19,104.0,2.2,16.0,-0.889
0,86400,281.47,hold,1072400000.0,9.352,1849699968,3341900032.0,0.963,1.459,9057999872,89.274,78.902,0.09125,0.3781,3102000000.0,1020362496.0,1374599936.0,0.205,0.41035998,0.20421,0.19853,0.15317,USD,ROK,337.0,220.0,288.21,280.0,2.7,19.0,-0.106
0,86400,40.91,buy,143147008.0,0.296,668008000,903171008.0,0.653,0.82,2980581888,81.895,6.057,0.15028,0.35698003,1387424000.0,465248640.0,498934016.0,0.152,0.52102,0.22412,0.21694,0.1377,USD,ROL,52.0,32.0,42.04,42.15,2.0,8.0,0.182
0,86400,540.58,buy,299500000.0,2.804,2437700096,6878300160.0,0.431,0.535,5995200000,40.369,56.372,0.040289998,0.08015,3752800000.0,2801087488.0,1484999936.0,0.158,0.69794,0.40660998,0.29084,0.48766,USD,ROP,590.0,454.0,543.57,560.0,2.0,14.0,0.054
0,86400,132.14,buy,4499496960.0,13.46,2526750976,5779827200.0,1.06,1.701,19568670720,126.116,58.054,0.096920006,0.39219,5677201000.0,1591693440.0,2782440960.0,0.079,0.31396,0.12911999,0.1117,0.08748,USD,ROST,147.0,85.0,134.24,140.0,2.0,21.0,0.33
0,86400,110.73,buy,600116992.0,2.342,3757865984,20567212032.0,0.102,0.193,13172573184,447.484,51.523,0.044060003,0.23709999,2375604000.0,2123137408.0,3937603072.0,0.39,0.43611,0.28528,0.30408,0.06982,USD,RCL,140.0,94.0,121.13,122.5,1.9,16.0,27.254
0,86400,422.0,buy,1644999936.0,5.193,5439000064,12113000448.0,0.803,0.921,12282000384,31.04,38.312,0.04404,0.069070004,7415000000.0,3498374912.0,3488999936.0,0.078,0.66374,0.44284,0.38067,0.20191999,USD,SPGI,480.0,400.0,445.25,441.0,1.7,20.0,0.266
0,86400,260.0,buy,11863000064.0,12.255,8476000256,13758999552.0,0.862,1.042,33954000896,23.686,34.727,0.03683,0.04414,22992000000.0,11521625088.0,9619000320.0,0.113,0.74987,0.24962999,0.17844,0.07634,USD,CRM,316.75,144.44,248.58,252.48,2.2,43.0,4.952
0,86400,250.57,buy,190544992.0,1.766,1772967936,14766687232.0,0.569,0.692,2722653952,,25.161,0.0644,,1937997000.0,1233282688.0,1400416000.0,0.01,0.7557,0.65119004,0.40714002,0.18201,USD,SBAC,343.0,206.0,252.6,245.0,2.2,15.0,-0.121
0,86400,52.39,buy,3735000064.0,2.624,7042999808,13386000384.0,0.941,1.36,32022999040,67.925,22.496,0.07326,0.22618,5161000000.0,1541374976.0,5229000192.0,0.111,0.19792,0.21993999,0.17461,0.12975,USD,SLB,74.37,56.0,63.84,64.27,1.8,28.0,0.238
0,86400,79.18,hold,797000000.0,3.81,268000000,5665999872.0,0.577,1.066,6802999808,,32.865,-0.0087,,,1131500032.0,824000000.0,-0.286,0.16037,0.039389998,-0.0784,-0.109069996,USD,STX,85.0,40.0,68.94,70.0,2.6,18.0,
0,86400,34.06,buy,281300000.0,1.948,1071000000,4964400128.0,0.597,1.234,5517300224,1215.573,38.208,0.078990005,0.98658997,1772900000.0,340412512.0,485000000.0,-0.013,0.30094,0.19412,0.15487,0.05653,USD,SEE,49.0,33.0,39.64,40.0,2.3,11.0,-0.575
0,86400,73.2,buy,1164000000.0,1.85,5474999808,30961999872.0,0.42,0.606,16684000256,93.096,26.489,0.025610002,0.101330005,4576000000.0,-3890125056.0,4816000000.0,-0.078,0.33373,0.32816002,0.17546,0.16633,USD,SRE,89.0,73.0,81.0,81.0,2.2,15.0,0.481
0,86400,690.79,buy,4067000064.0,19.882,1172999936,2260000000.0,0.935,1.079,8473999872,31.468,41.614,0.030869998,0.271,5672000000.0,3029750016.0,2955000064.0,0.25,0.78523004,0.13842,0.100959994,0.18716,USD,NOW,725.0,545.0,650.49,650.0,1.7,35.0,2.0
0,86400,282.33,buy,503400000.0,1.967,4191300096,11879999488.0,0.527,0.936,23030200320,314.286,89.865,0.09875,0.75854,9325100000.0,2323225088.0,3244300032.0,0.011,0.45367,0.18199,0.1824,0.10503,USD,SHW,330.0,245.0,290.82,290.5,2.2,22.0,0.126
0,86400,128.82,buy,769030976.0,2.357,3990633984,25407584256.0,0.431,0.433,5531295232,703.252,16.912,0.05131,0.66156,4290493000.0,2164859392.0,3826181120.0,0.072,0.81211,0.72146004,0.49203,0.39944,USD,SPG,160.0,110.0,130.47,129.0,2.4,15.0,0.103
0,86400,98.19,hold,734400000.0,4.591,1574300032,1509299968.0,1.673,3.327,4772400128,24.813,29.94,0.083330005,0.17016001,2604300000.0,1171862528.0,1856400000.0,-0.134,0.44155997,0.32988,0.20865,0.20593001,USD,SWKS,176.0,83.0,104.75,100.0,2.6,24.0,-0.186
0,86400,111.42,hold,700899968.0,6.863,1712400000,4495200256.0,0.664,1.282,8461400064,64.186,80.412,0.05252,-0.0023100001,,1118587520.0,1451299968.0,-0.036,0.34384,0.20238,0.16746001,-0.00207,USD,SJM,143.0,109.0,127.27,125.0,3.1,11.0,0.738
0,86400,279.86,none,959100032.0,18.172,1421299968,1276499968.0,2.498,3.671,5058699776,26.307,95.593,0.11792,0.22146,2447300000.0,694849984.0,1067900032.0,0.054,0.51377,0.28096,0.25841,0.19663,USD,SNA,,,,,,,0.089
0,86400,82.48,hold,1028396992.0,18.102,440147008,733648000.0,2.441,3.837,3551185920,29.459,63.05,0.05637,0.09578,844648000.0,-319700512.0,71097000.0,-0.133,0.28759,0.12394,-0.02306,0.06126,USD,SEDG,300.0,34.42,103.76,88.0,2.7,27.0,
0,86400,71.52,buy,1676000000.0,1.537,10241000448,62577000448.0,0.43,0.839,26254999552,177.252,24.054,0.02553,0.08206,10821000000.0,-3124499968.0,7024999936.0,-0.167,0.41996,0.39006,0.32377997,0.115559995,USD,SO,82.0,64.0,73.0,72.0,2.4,16.0,-0.044
0,86400,26.69,hold,11733000192.0,19.682,1552000000,9272999936.0,1.086,1.208,25440000000,83.888,42.792,0.0053100004,0.045229997,5976000000.0,-689000000.0,3318000128.0,0.049,0.22928,0.06101,0.01962,0.01954,USD,LUV,47.0,18.0,27.13,27.0,3.0,16.0,-0.299
0,86400,93.78,hold,347800000.0,2.269,959100032,8122599936.0,0.348,1.303,16031399936,87.065,107.487,0.00846,-0.01125,4411500000.0,804262528.0,1073100032.0,-0.04,0.23474,0.05983,0.059510004,-0.00319,USD,SWK,118.0,80.0,95.45,92.0,2.9,11.0,-0.995
0,86400,99.2,buy,3953400064.0,3.478,6976399872,24641200128.0,0.551,0.782,35975598080,,31.37,0.12029,,8385400000.0,2657600000.0,6008699904.0,0.114,0.27434,0.19392,0.17176001,0.11465,USD,SBUX,124.86,91.81,104.97,101.45,2.4,30.0,0.394
0,86400,119.75,hold,2266310912.0,14.005,3820016128,3095070976.0,2.162,3.768,19388180480,34.94,114.135,0.14631,0.31909,6117831000.0,1648143104.0,3798715904.0,-0.188,0.22192,0.19703,0.15991999,0.13727,USD,STLD,130.0,73.0,110.63,113.5,3.0,8.0,-0.31
0,86400,203.51,buy,213756992.0,2.164,1388434048,3633406976.0,1.322,2.49,5227732992,58.706,52.77,0.04697,0.09172,2159692000.0,488949632.0,848601024.0,0.118,0.435,0.26559,0.15037,0.10519,USD,STE,265.0,215.0,239.0,240.0,2.2,5.0,
0,86400,297.79,buy,1936000000.0,5.096,4992999936,13189000192.0,0.699,1.481,19885000704,73.661,52.432,0.0669,0.15043001,11646000000.0,2156624896.0,3185999872.0,0.096,0.63606,0.25109,0.19719,0.13,USD,SYK,345.0,295.0,319.13,322.0,2.1,23.0,-0.159
